"V1","V2","V3","V4","V5"
136,1391,4,1282.48,1281.85863602205
137,1391,5,1282.2,1281.78620303442
138,1391,6,1282.18,1281.7034685735
139,1391,7,1282.25,1281.61109131347
140,1391,8,1282.5,1281.50972992853
141,1391,9,1282.38,1281.40004309286
142,1391,10,1282.58,1281.28268948065
143,1391,11,1282.81,1281.15832776608
144,1391,12,1283,1281.02761662334
145,1392,1,1282.98,1280.89121472662
146,1392,2,1280.04,1280.74978075011
147,1392,3,1279.88,1280.60397336799
148,1392,4,1279.73,1280.45445125446
149,1392,5,1278.46,1280.30187308369
150,1392,6,1276.71,1280.14689752987
151,1392,7,1278.08,1279.9901832672
152,1392,8,1279.15,1279.83238896986
153,1392,9,1279.87,1279.67417331204
154,1392,10,1280.06,1279.51619496792
155,1392,11,1280.66,1279.3591126117
156,1392,12,1281.94,1279.20358491755
157,1393,1,1278.33,1279.05027055967
158,1393,2,1280.06,1278.89982821225
159,1393,3,1279.86,1278.75291654946
160,1393,4,1276.28,1278.6101942455
161,1393,5,1277.06,1278.47225086875
162,1393,6,1275.44,1278.33939956433
163,1393,7,1276.08,1278.21188437154
164,1393,8,1277.35,1278.08994932971
165,1393,9,1278.18,1277.97383847815
166,1393,10,1278.13,1277.86379585617
167,1393,11,1278.08,1277.76006550309
168,1393,12,1278.43,1277.66289145821
169,1394,1,1279.05,1277.57251776085
170,1394,2,1279.09,1277.48918845032
171,1394,3,1277.73,1277.41314756594
172,1394,4,1277.4,1277.34463914701
173,1394,5,1277.03,1277.28390723286
174,1394,6,1275.37,1277.2311958628
175,1394,7,1275.81,1277.18674907613
176,1394,8,1276.29,1277.15081091217
177,1394,9,1276.79,1277.12362541024
178,1394,10,1277.10543660964,1277.10543660964
179,1394,11,1277.09648854969,1277.09648854969
180,1394,12,1279.97,1277.09702526971
181,1395,1,1278.49,1277.107290809
182,1395,2,1278.16,1277.12752920688
183,1395,3,1278.18,1277.15798450266
184,1395,4,1278.08,1277.19890073566
185,1395,5,1277.21,1277.25052194518
186,1395,6,1276.38,1277.31309217055
187,1395,7,1276.08,1277.38685545107
188,1395,8,1276.17,1277.47205582606
189,1395,9,1276.28,1277.56893733482
190,1395,10,1276.64,1277.67774401669
191,1395,11,1277.63,1277.79871991095
192,1395,12,1279.33,1277.93210905694
