"V1","V2","V3","V4","V5"
174,1394,6,1324.35,1324.38835866235
175,1394,7,1323.75,1324.42060791821
176,1394,8,1323.93,1324.44846794095
177,1394,9,1324.15,1324.47107879101
178,1394,10,1324.71,1324.48758052888
179,1394,11,1324.87,1324.497113215
180,1394,12,1324.35,1324.49881690985
181,1395,1,1324.36,1324.49183167388
182,1395,2,1324.33,1324.47529756756
183,1395,3,1323.99,1324.44835465135
184,1395,4,1323.86,1324.41014298571
185,1395,5,1323.79,1324.35980263111
186,1395,6,1323.74,1324.296473648
187,1395,7,1323.71,1324.21929609686
188,1395,8,1324.06,1324.12741003814
189,1395,9,1324.06,1324.0199555323
190,1395,10,1324.11,1323.89607263981
191,1395,11,1324.25,1323.75490142113
192,1395,12,1324.34,1323.59558193672
