"V1","V2","V3","V4","V5"
75,1386,3,1792.4,1793.425451458
76,1386,4,1792.07,1793.26067374119
77,1386,5,1791.88,1793.09380384025
78,1386,6,1791.72,1792.92519170032
79,1386,7,1791.65,1792.75518726652
80,1386,8,1791.58,1792.58414048399
81,1386,9,1791.53,1792.41240129786
82,1386,10,1795.75,1792.24031965327
83,1386,11,1791.28,1792.06824549535
84,1386,12,1791.32,1791.89652876924
85,1387,1,1792.96,1791.72551942008
86,1387,2,1791.2,1791.55556739298
87,1387,3,1791.06,1791.3870226331
88,1387,4,1790.9,1791.22023508556
89,1387,5,1790.8,1791.0555546955
90,1387,6,1790.65,1790.89333140805
91,1387,7,1790.57,1790.73391516835
92,1387,8,1790.57,1790.57765592153
93,1387,9,1790.55,1790.42490361272
94,1387,10,1790.54,1790.27600818707
95,1387,11,1790.55,1790.13131958969
96,1387,12,1790.45,1789.99118776574
97,1388,1,1790.46,1789.85587643831
98,1388,2,1790.44,1789.72530444237
99,1388,3,1790.3,1789.59930439087
100,1388,4,1790.25,1789.47770889675
101,1388,5,1790.05,1789.36035057295
102,1388,6,1789.66,1789.24706203242
103,1388,7,1789.56,1789.1376758881
104,1388,8,1789.67,1789.03202475292
105,1388,9,1789.43,1788.92994123984
106,1388,10,1789.34,1788.8312579618
107,1388,11,1789.26,1788.73580753173
108,1388,12,1789.23,1788.64342256258
109,1389,1,1789.18,1788.5539356673
110,1389,2,1789.1,1788.46717945882
111,1389,3,1788.95,1788.38298655008
112,1389,4,1788.75,1788.30118955404
113,1389,5,1788.66,1788.22162108363
114,1389,6,1788.5,1788.1441137518
115,1389,7,1788.3,1788.06850017148
116,1389,8,1788.03,1787.99461295563
117,1389,9,1787.89,1787.92228471718
118,1389,10,1787.86,1787.85134806907
119,1389,11,1787.76,1787.78163562425
120,1389,12,1787.8,1787.71297999566
121,1390,1,1787.63,1787.64521379625
122,1390,2,1787.48,1787.57816963895
123,1390,3,1787.3,1787.5116801367
124,1390,4,1788.25,1787.44557790246
125,1390,5,1787,1787.37969554916
126,1390,6,1786.84,1787.31386568975
127,1390,7,1786.79,1787.24792093717
128,1390,8,1786.75,1787.18169390435
129,1390,9,1786.78,1787.11507925027
130,1390,10,1786.69,1787.04821981795
131,1390,11,1786.64,1786.98132049645
132,1390,12,1786.58,1786.91458617482
133,1391,1,1786.38,1786.84822174211
134,1391,2,1786.47,1786.78243208737
135,1391,3,1786.42,1786.71742209966
136,1391,4,1786.65,1786.65339666802
137,1391,5,1786.3,1786.59056068151
138,1391,6,1786.11,1786.52911902918
139,1391,7,1786.13,1786.46927660008
140,1391,8,1786.22,1786.41123828326
141,1391,9,1786.2,1786.35520896778
142,1391,10,1786.17,1786.30139354269
143,1391,11,1786.5,1786.24999689704
144,1391,12,1786.4,1786.20122391988
145,1392,1,1786.35,1786.15527950026
146,1392,2,1786.29,1786.11236852723
147,1392,3,1786.2,1786.07269588986
148,1392,4,1786.45,1786.03646647718
149,1392,5,1786.6,1786.00388517825
150,1392,6,1786.6,1785.97515688212
151,1392,7,1786.55,1785.95048647785
152,1392,8,1786.4,1785.93007885449
153,1392,9,1786.29,1785.91413890108
154,1392,10,1786.15,1785.90287150668
155,1392,11,1786.5,1785.89648156034
156,1392,12,1786.6,1785.89517395112
157,1393,1,1786.63,1785.89915356806
158,1393,2,1786.45,1785.90862530022
159,1393,3,1786.28,1785.92379403665
160,1393,4,1786.28,1785.9448646664
161,1393,5,1786.08,1785.97175871028
162,1393,6,1786,1786.00326421612
163,1393,7,1786.05,1786.03788586349
164,1393,8,1785.95,1786.07412833199
165,1393,9,1785.85,1786.11049630121
166,1393,10,1785.4,1786.14549445072
167,1393,11,1785.35,1786.1776274601
168,1393,12,1785.35,1786.20540000895
169,1394,1,1785.44,1786.22731677685
170,1394,2,1785.49,1786.24188244338
171,1394,3,1785.31,1786.24760168812
172,1394,4,1785.04,1786.24297919067
173,1394,5,1784.71,1786.2265196306
174,1394,6,1784.63,1786.1967276875
175,1394,7,1784.7,1786.15210804096
176,1394,8,1784.78,1786.09116537055
177,1394,9,1786.49,1786.01240435586
178,1394,10,1787.48,1785.91432967648
179,1394,11,1787.48,1785.795446012
180,1394,12,1788.55,1785.65425804199
181,1395,1,1789.77,1785.48927044603
182,1395,2,1789.77,1785.29898790373
183,1395,3,1787.05,1785.08191509465
184,1395,4,1784.83655669838,1784.83655669838
185,1395,5,1782.98,1784.56141739451
186,1395,6,1782.98,1784.25500186262
187,1395,7,1782.5,1783.9158147823
188,1395,8,1782.45,1783.54236083313
189,1395,9,1782.53,1783.13314469469
190,1395,10,1782.79,1782.68667104658
191,1395,11,1783.5,1782.20144456836
192,1395,12,1784.2,1781.67596993964
