"V1","V2","V3","V4","V5"
57,1384,9,1301.68,1301.73073982764
58,1384,10,1302.03,1301.73459262385
59,1384,11,1302.09,1301.7382988528
60,1384,12,1302.32,1301.7418190695
61,1385,1,1301.74511382895,1301.74511382895
62,1385,2,1301.74814368617,1301.74814368617
63,1385,3,1302,1301.75086919615
64,1385,4,1301.65,1301.75325091392
65,1385,5,1301.58,1301.75524808975
66,1385,6,1301.41,1301.75681475502
67,1385,7,1301.4,1301.7579036364
68,1385,8,1301.89,1301.75846746053
69,1385,9,1301.79,1301.75845895408
70,1385,10,1301.77,1301.7578308437
71,1385,11,1302.32,1301.75653585605
72,1385,12,1302.2,1301.75452671779
73,1386,1,1302.22,1301.75175615557
74,1386,2,1302.37,1301.74817689604
75,1386,3,1302.07,1301.74374166587
76,1386,4,1301.7,1301.73840319172
77,1386,5,1301.45,1301.73211420023
78,1386,6,1301.28,1301.72482741807
79,1386,7,1301.22,1301.71649557189
80,1386,8,1301.33,1301.70707138835
81,1386,9,1301.76,1301.69650759411
82,1386,10,1301.76,1301.68475691583
83,1386,11,1301.15,1301.67177208015
84,1386,12,1301.19,1301.65750581374
85,1387,1,1301.9,1301.64191084325
86,1387,2,1302,1301.62493989534
87,1387,3,1301.85,1301.60654569667
88,1387,4,1301.78,1301.5866809739
89,1387,5,1301.45,1301.56529845367
90,1387,6,1301.28,1301.54235086266
91,1387,7,1301.31,1301.5177909275
92,1387,8,1301.7,1301.49157137487
93,1387,9,1301.67,1301.46364493142
94,1387,10,1301.55,1301.4339643238
95,1387,11,1301.74,1301.40248227868
96,1387,12,1301.71,1301.3691515227
97,1388,1,1302.05,1301.33395655201
98,1388,2,1302.07,1301.29700894067
99,1388,3,1301.7,1301.25845203224
100,1388,4,1301.61,1301.21842917026
101,1388,5,1301.32,1301.17708369827
102,1388,6,1301.17,1301.13455895984
103,1388,7,1300.93,1301.09099829851
104,1388,8,1300.89,1301.04654505782
105,1388,9,1300.73,1301.00134258133
106,1388,10,1300.63,1300.95553421258
107,1388,11,1300.55,1300.90926329513
108,1388,12,1300.52,1300.86267317252
109,1389,1,1301.88,1300.8159071883
110,1389,2,1302.18,1300.76910868602
111,1389,3,1301.65,1300.72242100923
112,1389,4,1301.37,1300.67598750147
113,1389,5,1300.93,1300.62995150631
114,1389,6,1300.77,1300.58445636727
115,1389,7,1300.57,1300.53964542793
116,1389,8,1300.55,1300.49566203181
117,1389,9,1300.72,1300.45264952248
118,1389,10,1300.85,1300.41075124347
119,1389,11,1300.63,1300.37011053835
120,1389,12,1300.8,1300.33087075065
121,1390,1,1300.42,1300.29317522393
122,1390,2,1301.53,1300.25716730174
123,1390,3,1301.05,1300.22299032762
124,1390,4,1300.58,1300.19078764512
125,1390,5,1300,1300.1607025978
126,1390,6,1300.08,1300.13287852919
127,1390,7,1299.93,1300.10745878286
128,1390,8,1299.85,1300.08458670234
129,1390,9,1299.83,1300.06436387971
130,1390,10,1299.35,1300.0467249011
131,1390,11,1299.83,1300.03156260116
132,1390,12,1299.93,1300.01876981455
133,1391,1,1300.15,1300.00823937591
134,1391,2,1300.45,1299.9998641199
135,1391,3,1300.85,1299.99353688117
136,1391,4,1300.19,1299.98915049437
137,1391,5,1299.91,1299.98659779416
138,1391,6,1299.73,1299.98577161518
139,1391,7,1299.65,1299.9865647921
140,1391,8,1299.6,1299.98887015956
141,1391,9,1300.25,1299.9925805522
142,1391,10,1300.78,1299.9975888047
143,1391,11,1299.72,1300.0037877517
144,1391,12,1299.65,1300.01107022784
145,1392,1,1299.7,1300.01932906779
146,1392,2,1300.65,1300.02845710619
147,1392,3,1300.68,1300.0383471777
148,1392,4,1300.6,1300.04889211697
149,1392,5,1300.03,1300.05998475865
150,1392,6,1299.93,1300.0715179374
151,1392,7,1299.89,1300.08338448786
152,1392,8,1299.81,1300.09547724469
153,1392,9,1299.85,1300.10768904254
154,1392,10,1299.76,1300.11991271606
155,1392,11,1299.63,1300.13204109991
156,1392,12,1299.64,1300.14396702873
157,1393,1,1299.67,1300.15558333719
158,1393,2,1300.6,1300.16678285992
159,1393,3,1300.57,1300.17745843159
160,1393,4,1300.36,1300.18750288685
161,1393,5,1300.19,1300.19684669913
162,1393,6,1299.97,1300.20557089703
163,1393,7,1299.95,1300.21379414792
164,1393,8,1300.13,1300.22163511919
165,1393,9,1300.15,1300.22921247822
166,1393,10,1299.91,1300.23664489238
167,1393,11,1299.94,1300.24405102906
168,1393,12,1299.78,1300.25154955563
169,1394,1,1300.73,1300.25925913947
170,1394,2,1300.8,1300.26729844797
171,1394,3,1300.55,1300.27578614849
172,1394,4,1300.4,1300.28484090843
173,1394,5,1300.01,1300.29458139516
174,1394,6,1299.94,1300.30512627605
175,1394,7,1300.26,1300.3165942185
176,1394,8,1300.22,1300.32910388987
177,1394,9,1300.24,1300.34277395756
178,1394,10,1300.35772308893,1300.35772308893
179,1394,11,1300.37406995136,1300.37406995136
180,1394,12,1300.84,1300.39193321224
181,1395,1,1300.41143153895,1300.41143153895
182,1395,2,1300.8,1300.43268359886
183,1395,3,1300.65,1300.45580805935
184,1395,4,1300.15,1300.48092358781
185,1395,5,1300.02,1300.50814885161
186,1395,6,1299.99,1300.53760251813
187,1395,7,1299.95,1300.56940325475
188,1395,8,1300.1,1300.60366972885
189,1395,9,1300.18,1300.64052060782
190,1395,10,1300.25,1300.68007455902
191,1395,11,1300.65,1300.72245024984
192,1395,12,1300.94,1300.76776634765
